ID,year,Gender,approv_in_adv,loan_type,loan_purpose,open_credit,business_or_commercial,loan_amount,rate_of_interest,term,lump_sum_payment,property_value,construction_type,occupancy_type,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,Region,Status
25043,2019,Male,nopre,type1,p4,nopc,nob/c,676500,3.99,360.0,not_lpsm,1208000.0,sb,pr,1U,10080.0,CRIF,590.0,CIB,55-64,not_inst,south,1
25044,2019,Male,nopre,type2,p4,nopc,b/c,206500,3.375,360.0,not_lpsm,238000.0,sb,pr,1U,,EXP,892.0,CIB,35-44,to_inst,North,1
25045,2019,Sex Not Available,nopre,type2,p3,nopc,b/c,126500,3.99,240.0,not_lpsm,188000.0,sb,pr,1U,2520.0,CRIF,540.0,CIB,55-64,to_inst,North,0
25046,2019,Joint,nopre,type1,p3,nopc,nob/c,366500,4.56,360.0,not_lpsm,468000.0,sb,pr,1U,10200.0,CIB,869.0,EXP,55-64,to_inst,North,0
25047,2019,Male,nopre,type1,p4,nopc,nob/c,156500,,180.0,not_lpsm,208000.0,sb,pr,1U,2520.0,CIB,737.0,CIB,>74,to_inst,North,0
25048,2019,Male,nopre,type1,p3,nopc,nob/c,276500,3.99,360.0,not_lpsm,648000.0,sb,ir,1U,7980.0,CIB,831.0,CIB,65-74,not_inst,North,1
25049,2019,Joint,nopre,type2,p1,nopc,b/c,636500,,360.0,not_lpsm,668000.0,sb,pr,1U,11640.0,CIB,671.0,EXP,45-54,not_inst,North,0
25050,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,486500,3.625,360.0,not_lpsm,908000.0,sb,pr,1U,13560.0,CRIF,608.0,CIB,65-74,not_inst,south,1
25051,2019,Male,nopre,type3,p4,nopc,nob/c,266500,3.125,360.0,not_lpsm,288000.0,sb,pr,1U,,CRIF,803.0,CIB,65-74,to_inst,North,0
25052,2019,Joint,nopre,type1,p3,nopc,nob/c,356500,3.625,360.0,not_lpsm,588000.0,sb,pr,1U,4800.0,CRIF,795.0,EXP,65-74,not_inst,North,0
25053,2019,Joint,nopre,type1,p4,nopc,nob/c,396500,3.625,360.0,not_lpsm,538000.0,sb,ir,1U,26100.0,EXP,642.0,EXP,55-64,not_inst,North,1
25054,2019,Male,nopre,type1,p4,nopc,nob/c,486500,3.375,360.0,not_lpsm,618000.0,sb,pr,1U,9000.0,EXP,674.0,CIB,35-44,not_inst,south,0
25055,2019,Female,nopre,type1,p4,nopc,nob/c,716500,3.99,360.0,lpsm,1138000.0,sb,pr,1U,14220.0,CRIF,804.0,EXP,>74,not_inst,south,1
25056,2019,Female,nopre,type1,p3,nopc,nob/c,596500,4.125,360.0,not_lpsm,798000.0,sb,pr,1U,10800.0,EXP,788.0,EXP,45-54,not_inst,central,1
25057,2019,Male,nopre,type1,p1,nopc,nob/c,636500,4.125,360.0,not_lpsm,798000.0,sb,pr,1U,19620.0,CIB,737.0,CIB,45-54,not_inst,North,0
25058,2019,Male,nopre,type2,p4,nopc,b/c,116500,,360.0,not_lpsm,118000.0,sb,pr,1U,2640.0,CIB,781.0,CIB,45-54,to_inst,south,1
25059,2019,Male,nopre,type1,p1,nopc,nob/c,376500,3.75,360.0,not_lpsm,418000.0,sb,sr,1U,11880.0,CIB,545.0,CIB,45-54,to_inst,North,1
25060,2019,Joint,nopre,type1,p3,nopc,nob/c,356500,4.375,240.0,not_lpsm,658000.0,sb,pr,1U,6660.0,CRIF,796.0,EXP,65-74,to_inst,North,0
25061,2019,Female,pre,type2,p4,nopc,b/c,86500,,360.0,not_lpsm,88000.0,sb,pr,1U,3240.0,EXP,660.0,CIB,45-54,to_inst,central,0
25062,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,226500,3.5,324.0,not_lpsm,288000.0,sb,pr,1U,3360.0,CIB,850.0,CIB,25-34,to_inst,south,0
25063,2019,Female,nopre,type2,p2,nopc,b/c,66500,4.125,360.0,not_lpsm,198000.0,sb,pr,1U,840.0,CRIF,851.0,CIB,35-44,to_inst,central,1
25064,2019,Sex Not Available,nopre,type1,p1,nopc,nob/c,556500,4.5,360.0,not_lpsm,628000.0,sb,pr,1U,7020.0,CRIF,794.0,EXP,55-64,not_inst,south,1
25065,2019,Female,nopre,type2,p4,nopc,b/c,376500,,360.0,not_lpsm,378000.0,sb,pr,1U,,EXP,866.0,EXP,35-44,to_inst,south,0
25066,2019,Sex Not Available,nopre,type2,p1,nopc,b/c,106500,,360.0,not_lpsm,118000.0,sb,pr,1U,1500.0,CIB,777.0,CIB,45-54,to_inst,south,0
25067,2019,Joint,nopre,type1,p4,nopc,nob/c,316500,4.5,360.0,not_lpsm,428000.0,sb,pr,1U,9180.0,CRIF,780.0,EXP,45-54,not_inst,North,0
25068,2019,Female,pre,type2,p3,nopc,b/c,116500,3.625,360.0,not_lpsm,138000.0,sb,pr,1U,3960.0,EXP,611.0,CIB,45-54,to_inst,south,1
25069,2019,Female,pre,type1,p2,nopc,nob/c,86500,3.7,360.0,not_lpsm,308000.0,sb,pr,1U,4440.0,EXP,584.0,EXP,65-74,to_inst,North,0
25070,2019,Joint,nopre,type3,p1,nopc,nob/c,326500,4.25,360.0,not_lpsm,318000.0,sb,pr,1U,6480.0,CRIF,621.0,EXP,25-34,not_inst,south,1
25071,2019,Male,nopre,type1,p4,nopc,nob/c,176500,4.5,360.0,not_lpsm,218000.0,sb,ir,1U,4140.0,EXP,660.0,CIB,<25,not_inst,North,1
25072,2019,Sex Not Available,nopre,type2,p1,nopc,b/c,156500,,360.0,not_lpsm,158000.0,sb,pr,1U,1860.0,CRIF,862.0,CIB,45-54,to_inst,south,1
25073,2019,Sex Not Available,nopre,type2,p3,nopc,b/c,346500,3.99,360.0,not_lpsm,418000.0,sb,pr,1U,8280.0,CRIF,829.0,EXP,45-54,to_inst,south,1
25074,2019,Male,nopre,type1,p4,nopc,nob/c,616500,2.99,180.0,not_lpsm,828000.0,sb,pr,1U,9900.0,CIB,848.0,CIB,25-34,not_inst,south,1
25075,2019,Sex Not Available,pre,type1,p1,nopc,nob/c,456500,,180.0,not_lpsm,578000.0,sb,sr,1U,78120.0,CIB,775.0,CIB,55-64,to_inst,south,1
25076,2019,Male,nopre,type2,p3,nopc,b/c,96500,4.625,360.0,not_lpsm,138000.0,sb,pr,1U,3180.0,CIB,812.0,EXP,55-64,to_inst,North,1
25077,2019,Male,nopre,type1,p4,nopc,nob/c,256500,3.75,360.0,not_lpsm,398000.0,sb,pr,1U,3540.0,CIB,733.0,CIB,25-34,to_inst,North,0
25078,2019,Male,pre,type2,p1,nopc,b/c,146500,4.125,360.0,not_lpsm,158000.0,sb,pr,1U,3120.0,CIB,700.0,CIB,25-34,to_inst,North,1
25079,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,316500,4.5,360.0,not_lpsm,468000.0,sb,pr,1U,6960.0,CRIF,781.0,EXP,35-44,to_inst,south,0
25080,2019,Joint,nopre,type2,p1,nopc,b/c,76500,,360.0,not_lpsm,,sb,pr,1U,3180.0,EQUI,633.0,EXP,25-34,to_inst,North,1
25081,2019,Sex Not Available,nopre,type3,p4,nopc,nob/c,406500,3.75,360.0,not_lpsm,408000.0,sb,pr,1U,,EXP,702.0,CIB,25-34,to_inst,south,0
25082,2019,Female,nopre,type1,p1,nopc,nob/c,116500,,360.0,not_lpsm,108000.0,sb,pr,1U,1980.0,EXP,882.0,CIB,55-64,to_inst,North,1
25083,2019,Male,nopre,type1,p1,nopc,nob/c,136500,,180.0,not_lpsm,278000.0,sb,ir,1U,18420.0,CIB,880.0,EXP,25-34,to_inst,south,1
25084,2019,Sex Not Available,nopre,type1,p2,nopc,nob/c,206500,,360.0,lpsm,248000.0,sb,pr,1U,2940.0,EXP,686.0,CIB,>74,to_inst,south,1
25085,2019,Joint,nopre,type2,p3,nopc,b/c,306500,,360.0,lpsm,,sb,pr,1U,6840.0,EQUI,733.0,EXP,45-54,to_inst,North,1
25086,2019,Sex Not Available,nopre,type1,p2,nopc,nob/c,166500,4.25,360.0,not_lpsm,618000.0,sb,pr,1U,1740.0,EXP,652.0,EXP,55-64,to_inst,south,0
25087,2019,Sex Not Available,,type2,p4,nopc,b/c,216500,3.75,360.0,not_lpsm,228000.0,sb,pr,1U,,CRIF,524.0,EXP,25-34,to_inst,south,0
25088,2019,Male,nopre,type1,p1,nopc,nob/c,306500,4.56,360.0,not_lpsm,338000.0,sb,sr,1U,8280.0,CRIF,705.0,CIB,25-34,not_inst,North,1
25089,2019,Joint,nopre,type1,p4,nopc,nob/c,826500,4.25,360.0,not_lpsm,1268000.0,sb,pr,1U,13140.0,CIB,844.0,EXP,45-54,to_inst,North,0
25090,2019,Joint,pre,type1,p1,nopc,nob/c,136500,3.5,360.0,not_lpsm,138000.0,sb,pr,1U,2220.0,CRIF,642.0,EXP,25-34,to_inst,North,1
25091,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,346500,4.875,360.0,not_lpsm,538000.0,sb,ir,1U,18240.0,CIB,649.0,EXP,45-54,to_inst,south,0
25092,2019,Male,nopre,type1,p4,nopc,nob/c,386500,3.625,180.0,not_lpsm,558000.0,sb,pr,1U,8760.0,CRIF,557.0,CIB,35-44,not_inst,North,1
25093,2019,Joint,nopre,type1,p4,nopc,nob/c,706500,,180.0,not_lpsm,1068000.0,sb,pr,1U,15840.0,CRIF,866.0,EXP,45-54,not_inst,North,0
25094,2019,Sex Not Available,pre,type1,p3,nopc,nob/c,276500,3.875,360.0,not_lpsm,338000.0,sb,pr,1U,5880.0,CRIF,761.0,EXP,65-74,to_inst,south,1
25095,2019,Sex Not Available,nopre,type2,p2,nopc,b/c,26500,4.75,360.0,not_lpsm,78000.0,sb,pr,1U,1260.0,EXP,569.0,CIB,55-64,to_inst,south,0
25096,2019,Joint,nopre,type3,p4,nopc,nob/c,276500,2.75,360.0,not_lpsm,488000.0,sb,pr,1U,,CIB,523.0,EXP,55-64,to_inst,North,0
25097,2019,Joint,nopre,type1,p3,nopc,nob/c,186500,4.99,360.0,not_lpsm,388000.0,sb,pr,1U,2100.0,EXP,740.0,EXP,55-64,to_inst,North,0
25098,2019,Male,nopre,type1,p4,nopc,nob/c,366500,,360.0,not_lpsm,858000.0,sb,pr,1U,0.0,EXP,638.0,CIB,45-54,to_inst,North,1
25099,2019,Joint,nopre,type1,p4,nopc,nob/c,666500,4.375,360.0,not_lpsm,768000.0,sb,pr,1U,18000.0,EXP,506.0,EXP,55-64,not_inst,North,1
25100,2019,Male,pre,type1,p1,nopc,nob/c,226500,4.75,360.0,not_lpsm,288000.0,sb,pr,1U,4320.0,CRIF,803.0,CIB,35-44,to_inst,central,0
25101,2019,Male,nopre,type1,p4,nopc,nob/c,106500,,240.0,lpsm,,sb,pr,1U,1680.0,EQUI,880.0,EXP,45-54,to_inst,central,1
25102,2019,Joint,nopre,type2,p4,nopc,b/c,426500,3.375,360.0,not_lpsm,438000.0,sb,pr,1U,,EXP,690.0,EXP,35-44,not_inst,North,0
25103,2019,Joint,pre,type1,p4,nopc,nob/c,216500,4.25,360.0,not_lpsm,408000.0,sb,pr,1U,4560.0,CRIF,616.0,EXP,25-34,not_inst,North,1
25104,2019,Male,nopre,type3,p1,nopc,nob/c,146500,3.625,360.0,not_lpsm,148000.0,sb,pr,1U,2460.0,CIB,648.0,CIB,<25,not_inst,North,1
25105,2019,Joint,nopre,type1,p4,nopc,nob/c,676500,3.625,360.0,not_lpsm,1298000.0,sb,pr,1U,9060.0,EXP,660.0,EXP,55-64,not_inst,North,0
25106,2019,Female,nopre,type2,p3,nopc,b/c,316500,,300.0,not_lpsm,298000.0,sb,pr,1U,8220.0,CRIF,782.0,EXP,35-44,to_inst,North,1
25107,2019,Joint,nopre,type1,p3,nopc,nob/c,76500,4.75,180.0,not_lpsm,208000.0,sb,pr,1U,7380.0,EXP,601.0,EXP,55-64,to_inst,North,1
25108,2019,Male,nopre,type1,p3,nopc,nob/c,446500,4.875,180.0,not_lpsm,638000.0,sb,pr,1U,7440.0,EXP,809.0,CIB,55-64,to_inst,south,0
25109,2019,Joint,pre,type1,p2,nopc,nob/c,256500,4.875,180.0,not_lpsm,548000.0,sb,ir,1U,10800.0,CIB,855.0,EXP,25-34,not_inst,south,0
25110,2019,Male,nopre,type3,p3,nopc,nob/c,406500,,360.0,not_lpsm,,sb,pr,1U,7560.0,EQUI,768.0,EXP,45-54,not_inst,North,0
25111,2019,Joint,pre,type1,p4,nopc,nob/c,196500,,360.0,not_lpsm,,sb,pr,1U,7500.0,EQUI,627.0,EXP,>74,to_inst,North,1
25112,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,266500,,360.0,not_lpsm,358000.0,sb,pr,1U,1380.0,CRIF,854.0,EXP,55-64,to_inst,south,0
25113,2019,Female,nopre,type1,p4,nopc,nob/c,196500,3.875,360.0,not_lpsm,248000.0,sb,pr,1U,4020.0,CRIF,700.0,CIB,>74,to_inst,south,0
25114,2019,Male,nopre,type1,p4,nopc,nob/c,56500,,180.0,not_lpsm,158000.0,sb,pr,1U,2220.0,CRIF,762.0,CIB,55-64,to_inst,south,0
25115,2019,Joint,pre,type1,p3,nopc,nob/c,546500,,360.0,not_lpsm,,sb,pr,1U,10440.0,EQUI,746.0,EXP,45-54,not_inst,south,0
25116,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,336500,3.25,324.0,not_lpsm,808000.0,sb,pr,1U,4800.0,CRIF,592.0,EXP,25-34,to_inst,south,1
25117,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,986500,4.375,360.0,not_lpsm,1298000.0,sb,pr,1U,12240.0,CIB,703.0,EXP,45-54,to_inst,south,1
25118,2019,Male,nopre,type2,p1,nopc,b/c,566500,3.375,360.0,not_lpsm,578000.0,sb,pr,1U,7620.0,EXP,613.0,CIB,25-34,not_inst,North,1
25119,2019,Joint,nopre,type1,p4,nopc,nob/c,526500,3.75,360.0,not_lpsm,748000.0,sb,pr,1U,9660.0,CIB,697.0,EXP,35-44,not_inst,south,1
25120,2019,Joint,nopre,type1,p3,nopc,nob/c,476500,,360.0,not_lpsm,,sb,pr,1U,6480.0,EQUI,740.0,EXP,45-54,not_inst,North,0
25121,2019,Sex Not Available,nopre,type2,p3,nopc,b/c,186500,3.5,360.0,not_lpsm,218000.0,sb,pr,1U,4260.0,CIB,545.0,CIB,55-64,to_inst,south,1
25122,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,316500,4.75,360.0,not_lpsm,418000.0,sb,pr,1U,5280.0,CIB,710.0,CIB,55-64,to_inst,south,1
25123,2019,Male,nopre,type1,p3,nopc,nob/c,276500,4.125,360.0,not_lpsm,318000.0,sb,pr,1U,10740.0,CRIF,664.0,EXP,35-44,to_inst,North,0
25124,2019,Female,nopre,type2,p4,nopc,b/c,606500,3.625,360.0,not_lpsm,648000.0,sb,pr,1U,,CRIF,522.0,CIB,35-44,not_inst,central,0
25125,2019,Joint,nopre,type1,p3,nopc,nob/c,476500,3.99,360.0,not_lpsm,638000.0,sb,pr,1U,8160.0,EXP,789.0,EXP,25-34,to_inst,North,0
25126,2019,Joint,nopre,type1,p4,nopc,nob/c,526500,4.375,360.0,not_lpsm,788000.0,sb,pr,1U,9960.0,CRIF,898.0,EXP,25-34,not_inst,North,1
25127,2019,Male,nopre,type1,p4,nopc,nob/c,566500,3.625,360.0,not_lpsm,928000.0,sb,pr,1U,13500.0,CRIF,693.0,CIB,35-44,to_inst,North,1
25128,2019,Female,nopre,type1,p3,nopc,nob/c,236500,4.5,360.0,not_lpsm,318000.0,sb,pr,1U,5400.0,CIB,571.0,EXP,65-74,not_inst,North,0
25129,2019,Joint,nopre,type1,p3,nopc,nob/c,256500,4.875,360.0,not_lpsm,388000.0,sb,pr,1U,7320.0,CRIF,597.0,EXP,45-54,to_inst,North,0
25130,2019,Joint,nopre,type1,p1,nopc,nob/c,586500,,360.0,not_lpsm,,sb,pr,1U,8220.0,EQUI,680.0,EXP,65-74,not_inst,North,1
25131,2019,Male,nopre,type1,p3,nopc,nob/c,316500,,360.0,not_lpsm,,sb,pr,1U,5640.0,EQUI,571.0,EXP,>74,to_inst,North,0
25132,2019,Female,pre,type1,p1,nopc,nob/c,156500,4.5,360.0,not_lpsm,278000.0,sb,pr,1U,3600.0,CIB,575.0,CIB,45-54,to_inst,North,1
25133,2019,Male,nopre,type1,p4,nopc,nob/c,436500,3.99,360.0,not_lpsm,518000.0,sb,pr,1U,6600.0,CIB,694.0,CIB,35-44,not_inst,North,0
25134,2019,Male,nopre,type1,p3,nopc,nob/c,486500,3.99,360.0,not_lpsm,938000.0,sb,pr,1U,16080.0,EXP,581.0,EXP,55-64,to_inst,south,1
25135,2019,Male,nopre,type1,p3,nopc,nob/c,356500,,360.0,not_lpsm,488000.0,sb,pr,1U,5100.0,CIB,796.0,CIB,35-44,not_inst,North,0
25136,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,266500,,360.0,not_lpsm,378000.0,sb,pr,1U,2700.0,EXP,678.0,EXP,45-54,to_inst,south,1
25137,2019,Joint,nopre,type1,p3,nopc,nob/c,186500,4.25,360.0,not_lpsm,418000.0,sb,pr,1U,2280.0,CIB,714.0,EXP,65-74,to_inst,North,1
25138,2019,Joint,pre,type1,p3,nopc,nob/c,126500,4.875,240.0,not_lpsm,218000.0,sb,pr,1U,5340.0,CRIF,871.0,EXP,45-54,to_inst,North,0
25139,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,276500,,360.0,not_lpsm,388000.0,sb,pr,1U,4680.0,CIB,800.0,CIB,65-74,to_inst,south,0
25140,2019,Female,pre,type1,p1,nopc,nob/c,106500,4.25,360.0,not_lpsm,148000.0,sb,pr,1U,2460.0,CRIF,700.0,CIB,65-74,to_inst,North,0
25141,2019,Male,nopre,type1,p4,nopc,nob/c,386500,3.99,360.0,not_lpsm,448000.0,sb,pr,1U,7320.0,EXP,880.0,EXP,35-44,to_inst,North,0
25142,2019,Joint,nopre,type1,p3,nopc,nob/c,376500,4.75,360.0,not_lpsm,598000.0,sb,pr,1U,6720.0,CIB,853.0,EXP,25-34,not_inst,North,0
25143,2019,Female,nopre,type1,p3,nopc,nob/c,206500,3.875,360.0,not_lpsm,288000.0,sb,pr,1U,2760.0,CRIF,644.0,CIB,55-64,to_inst,North,1
25144,2019,Sex Not Available,pre,type1,p4,nopc,nob/c,286500,,360.0,not_lpsm,,sb,pr,1U,9660.0,EQUI,898.0,EXP,35-44,not_inst,south,1
25145,2019,Female,nopre,type1,p2,nopc,nob/c,486500,3.625,360.0,not_lpsm,888000.0,sb,pr,1U,5040.0,EXP,717.0,CIB,25-34,not_inst,North,0
25146,2019,Male,pre,type1,p4,nopc,nob/c,406500,4.375,360.0,not_lpsm,808000.0,sb,pr,3U,5580.0,CRIF,773.0,CIB,25-34,not_inst,south,1
25147,2019,Female,nopre,type1,p1,nopc,nob/c,146500,,180.0,not_lpsm,158000.0,sb,pr,1U,4620.0,EXP,868.0,CIB,45-54,to_inst,North,1
25148,2019,Female,pre,type2,p3,nopc,b/c,156500,3.75,360.0,not_lpsm,178000.0,sb,pr,1U,5460.0,EXP,540.0,CIB,55-64,to_inst,south,0
25149,2019,Male,nopre,type1,p4,nopc,nob/c,476500,4.75,360.0,not_lpsm,498000.0,sb,pr,1U,6600.0,EXP,718.0,CIB,35-44,not_inst,North,0
25150,2019,Joint,nopre,type1,p4,nopc,nob/c,86500,,360.0,not_lpsm,208000.0,sb,ir,1U,2220.0,EXP,786.0,EXP,45-54,to_inst,North,1
25151,2019,Female,nopre,type1,p3,nopc,nob/c,246500,4.625,360.0,not_lpsm,298000.0,sb,pr,1U,2580.0,CIB,713.0,CIB,>74,to_inst,North,0
25152,2019,Joint,nopre,type3,p3,nopc,nob/c,596500,3.625,360.0,not_lpsm,608000.0,sb,pr,1U,5100.0,CIB,874.0,EXP,65-74,not_inst,North,0
25153,2019,Female,nopre,type1,p4,nopc,nob/c,556500,3.99,360.0,not_lpsm,838000.0,sb,pr,1U,8100.0,CRIF,647.0,CIB,55-64,to_inst,North,0
25154,2019,Male,pre,type1,p1,nopc,nob/c,1226500,4.99,360.0,not_lpsm,1758000.0,sb,ir,4U,16260.0,CRIF,711.0,CIB,45-54,not_inst,south,1
25155,2019,Joint,nopre,type1,p1,nopc,nob/c,266500,,360.0,lpsm,,sb,pr,1U,8880.0,EQUI,625.0,EXP,35-44,not_inst,North,1
25156,2019,Sex Not Available,nopre,type2,p1,nopc,b/c,196500,3.75,324.0,not_lpsm,198000.0,sb,pr,1U,,EQUI,768.0,EXP,,,south,0
25157,2019,Female,pre,type1,p3,nopc,nob/c,416500,3.625,360.0,not_lpsm,658000.0,sb,pr,1U,5100.0,CIB,626.0,CIB,25-34,not_inst,North,1
25158,2019,Female,nopre,type1,p3,nopc,nob/c,206500,,360.0,not_lpsm,188000.0,sb,pr,1U,2580.0,CRIF,500.0,CIB,55-64,to_inst,North,0
25159,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,106500,,360.0,not_lpsm,,sb,pr,1U,8100.0,EQUI,700.0,EXP,35-44,to_inst,south,0
25160,2019,Joint,nopre,type1,p3,nopc,nob/c,386500,3.625,360.0,not_lpsm,648000.0,sb,pr,1U,12120.0,CIB,663.0,EXP,45-54,not_inst,North,0
25161,2019,Male,nopre,type1,p1,nopc,nob/c,246500,4.125,360.0,not_lpsm,348000.0,sb,pr,1U,3660.0,CRIF,538.0,EXP,25-34,not_inst,south,1
25162,2019,Male,pre,type2,p3,nopc,b/c,266500,3.99,360.0,not_lpsm,308000.0,sb,pr,1U,4260.0,CIB,695.0,CIB,25-34,not_inst,North,1
25163,2019,Male,pre,type1,p1,nopc,nob/c,336500,3.875,360.0,not_lpsm,358000.0,sb,pr,1U,5580.0,EXP,517.0,CIB,35-44,not_inst,North,0
25164,2019,Male,pre,type2,p3,nopc,b/c,126500,,360.0,not_lpsm,148000.0,sb,pr,1U,3000.0,EXP,815.0,CIB,45-54,to_inst,North,0
25165,2019,Joint,pre,type1,p1,nopc,nob/c,206500,3.99,360.0,not_lpsm,378000.0,sb,pr,1U,5220.0,CIB,759.0,EXP,65-74,to_inst,south,1
25166,2019,Male,nopre,type1,p1,nopc,nob/c,66500,,360.0,not_lpsm,78000.0,sb,sr,1U,1860.0,CIB,792.0,CIB,<25,to_inst,south,1
25167,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,476500,,360.0,not_lpsm,748000.0,sb,pr,1U,9180.0,CIB,822.0,EXP,45-54,to_inst,south,0
25168,2019,Joint,nopre,type1,p4,nopc,nob/c,376500,4.375,360.0,not_lpsm,478000.0,sb,pr,1U,8100.0,CIB,516.0,EXP,45-54,not_inst,North,0
25169,2019,Female,pre,type1,p1,nopc,nob/c,256500,3.875,360.0,not_lpsm,278000.0,sb,pr,1U,6840.0,EXP,704.0,CIB,35-44,to_inst,North,1
25170,2019,Joint,nopre,type1,p4,nopc,nob/c,316500,3.875,240.0,not_lpsm,558000.0,sb,pr,1U,9000.0,EXP,808.0,EXP,55-64,not_inst,North,1
25171,2019,Joint,nopre,type1,p1,nopc,nob/c,426500,,300.0,not_lpsm,,sb,pr,1U,9360.0,EQUI,534.0,EXP,25-34,to_inst,south,1
25172,2019,Joint,nopre,type1,p4,nopc,nob/c,216500,3.875,360.0,not_lpsm,328000.0,sb,pr,1U,4560.0,CRIF,786.0,EXP,55-64,to_inst,North,1
25173,2019,Joint,nopre,type1,p4,nopc,nob/c,436500,3.5,360.0,not_lpsm,628000.0,sb,pr,1U,4620.0,CIB,605.0,EXP,35-44,not_inst,south,1
25174,2019,Female,nopre,type1,p3,nopc,nob/c,126500,4.99,360.0,not_lpsm,298000.0,sb,pr,1U,4260.0,EXP,539.0,CIB,55-64,to_inst,south,1
25175,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,96500,3.99,96.0,not_lpsm,158000.0,sb,pr,1U,4680.0,CRIF,522.0,CIB,65-74,to_inst,south,0
25176,2019,Female,nopre,type1,p2,nopc,nob/c,406500,3.99,360.0,not_lpsm,838000.0,sb,pr,1U,6960.0,CIB,812.0,CIB,25-34,not_inst,south,1
25177,2019,Male,nopre,type1,p1,nopc,nob/c,336500,,360.0,not_lpsm,358000.0,sb,pr,1U,3660.0,EXP,860.0,CIB,25-34,to_inst,North,1
25178,2019,Male,nopre,type1,p4,nopc,nob/c,426500,3.5,360.0,not_lpsm,588000.0,sb,pr,1U,4440.0,CRIF,876.0,CIB,35-44,not_inst,North,1
25179,2019,Joint,nopre,type1,p3,nopc,nob/c,416500,3.875,240.0,not_lpsm,608000.0,sb,pr,1U,9120.0,CRIF,762.0,EXP,35-44,to_inst,North,0
25180,2019,Joint,nopre,type2,p3,nopc,b/c,186500,4.75,360.0,not_lpsm,218000.0,sb,pr,1U,4920.0,CIB,809.0,EXP,25-34,to_inst,North,1
25181,2019,Male,pre,type1,p3,nopc,nob/c,606500,4.5,360.0,not_lpsm,1508000.0,sb,pr,1U,12060.0,EXP,595.0,CIB,45-54,to_inst,North,0
25182,2019,Joint,nopre,type1,p4,nopc,nob/c,446500,4.0,360.0,not_lpsm,538000.0,sb,pr,1U,9180.0,CRIF,598.0,EXP,55-64,not_inst,North,1
25183,2019,Sex Not Available,pre,type1,p4,nopc,nob/c,156500,,360.0,not_lpsm,158000.0,sb,pr,1U,4860.0,EXP,763.0,CIB,35-44,to_inst,south,0
25184,2019,Sex Not Available,pre,type1,p1,nopc,nob/c,256500,3.5,360.0,not_lpsm,258000.0,sb,pr,1U,2640.0,CIB,515.0,CIB,35-44,not_inst,south,1
25185,2019,Joint,nopre,type1,p4,nopc,nob/c,336500,3.25,180.0,not_lpsm,458000.0,sb,pr,1U,27000.0,EXP,508.0,EXP,25-34,not_inst,North,0
25186,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,406500,4.75,360.0,not_lpsm,668000.0,sb,pr,1U,7920.0,CRIF,820.0,EXP,55-64,to_inst,south,0
25187,2019,Male,nopre,type3,p1,nopc,nob/c,266500,,360.0,not_lpsm,,sb,pr,1U,3840.0,EQUI,529.0,EXP,55-64,not_inst,North,1
25188,2019,Male,nopre,type3,p1,nopc,nob/c,266500,4.375,360.0,not_lpsm,258000.0,sb,pr,1U,3840.0,EXP,592.0,CIB,25-34,not_inst,North,0
25189,2019,Sex Not Available,nopre,type1,p3,nopc,nob/c,156500,3.875,240.0,not_lpsm,328000.0,sb,pr,1U,5880.0,CIB,545.0,CIB,45-54,to_inst,south,1
25190,2019,Female,nopre,type1,p4,nopc,nob/c,186500,,360.0,not_lpsm,,sb,pr,1U,3180.0,EQUI,830.0,EXP,55-64,to_inst,North,0
25191,2019,Female,nopre,type2,p4,nopc,b/c,636500,,360.0,not_lpsm,,sb,pr,1U,0.0,EQUI,710.0,EXP,45-54,not_inst,North,0
25192,2019,Sex Not Available,nopre,type1,p4,nopc,nob/c,286500,,360.0,not_lpsm,,sb,pr,1U,4140.0,EQUI,551.0,EXP,65-74,to_inst,south,1
25193,2019,Male,nopre,type1,p1,nopc,nob/c,266500,3.99,360.0,not_lpsm,278000.0,sb,pr,1U,3480.0,CIB,715.0,CIB,35-44,not_inst,south,0
25194,2019,Male,pre,type1,p3,nopc,nob/c,266500,3.625,360.0,not_lpsm,378000.0,sb,pr,1U,3660.0,CRIF,802.0,CIB,35-44,not_inst,North,0
25195,2019,Male,nopre,type1,p4,nopc,nob/c,226500,3.5,300.0,not_lpsm,308000.0,sb,pr,1U,4320.0,CRIF,871.0,CIB,45-54,to_inst,south,1
25196,2019,Female,nopre,type3,p4,nopc,nob/c,146500,2.75,360.0,not_lpsm,178000.0,sb,pr,1U,,EXP,557.0,CIB,45-54,to_inst,central,1
